"","telomere","dnamage_horvath","dnamage_hannum","dnamage_pheno","dnamage_grim","physio_age","cognition","fai"
"telomere",-0.0560405191817296,-0.00113443362593449,0.0103004134512614,-0.00256887909789542,-0.016372501273936,0.00391949570344542,0.00195546335808657,-0.00806415098055838
"dnamage_horvath",0.00124138011612648,-0.07391498327908,-0.00235167529919495,0.0014239333579873,0.0155686047919804,0.0312786461027984,-0.00445758761326254,2.80827324146406e-05
"dnamage_hannum",0.000762502260604002,0.00506516797705251,-0.0723155294465047,-0.00194873478154085,0.0129468061862663,0.0344939527882327,-0.00139747561163436,0.000364767088132615
"dnamage_pheno",-0.00130062427532247,0.0120087660710981,-0.000666745901165698,-0.0849435317471645,0.0206694183283076,0.0370702883369279,0.003980229489838,0.00705287064971006
"dnamage_grim",-0.00241669291344856,0.0020881927222131,0.0033599713293363,-0.00423556250134898,-0.0426602709796816,0.0292575516632939,0.00124134320437216,4.64898696669313e-05
"physio_age",0.00041483123034139,0.00415102161583805,0.00345630527846638,0.00502960609733683,0.00940674551471788,-0.0402269442444029,-0.00256555239484001,0.00241024654518815
"cognition",0.000465544727962764,-0.0058946851965572,-0.00357066062615765,-0.00115011316959669,-0.00602581720592778,-0.0153588348309429,-0.0172434856884848,-0.00399343120353346
"fai",0.00101225854922656,-0.00629899222420343,0.00815650862573057,-0.0039592963033963,0.0353247566117953,0.039389986184083,-0.0208373621563715,-0.0690617458128761
