"","bw","fat","lean","fluid","glucose","lactate"
"bw",1.1745418359858,1.06816793976296,0.995171253357294,0.967068519359502,0.460517013597172,0.114982937711142
"fat",1.06816793976296,1.32580616896012,1.00753659529004,1.0042094489736,0.476301025256352,0.11761547255607
"lean",0.995171253357294,1.00753659529004,1.1588759749795,1.07085851744705,0.469218997922808,0.106294755484874
"fluid",0.967068519359502,1.0042094489736,1.07085851744705,1.597452319051,0.491370653158027,0.102685727938218
"glucose",0.460517013597172,0.476301025256352,0.469218997922808,0.491370653158027,0.272393128211949,0.0304438016326388
"lactate",0.114982937711142,0.11761547255607,0.106294755484874,0.102685727938218,0.0304438016326388,0.157286519706123
