"","vitd","srh","eye","hear","FI.ADL","FI.IADL","gait.speed","grip.ndom","grip.dom","crp","hba1c","glucose","hgb","mch","fer","chol","ldl","hdl","trig","sys","dias","pulse","fib","igf1","wbc"
"mch",0.0252951807629131,-0.0286403859455565,-0.0496291375985761,0.0258384616938868,-0.034798554702334,-0.0238013725499355,0.0191522022425917,0.0719397582801339,0.0791872537182933,-0.0792019385392698,-0.166195955659386,-0.0121408554976511,0.233190670541906,0.737302558875301,0.316279433459216,0.0186839525967013,-0.00343050426820958,0.0780493708417677,-0.0198834059839278,-0.0254791971790856,-0.00105547519373941,-0.0313147454396659,-0.0676737509892422,0.0195038490989463,-0.0553565858042569
"fer",0.000255363125735973,-0.0998840027422962,-0.0678889311909489,0.00394858132609381,-0.137609562612171,-0.0686922597168816,0.0809992723826859,0.143946573348866,0.151909737476697,0.0822938139918874,-0.103701730207738,0.107782326051877,0.294350274391108,0.316279433459216,0.980883667747213,0.077940630374714,0.10363239166931,-0.0759563201253781,0.0608001699749129,-0.00974775606546467,0.0404852789860878,-0.0565616264715333,0.0362849118981314,0.0117762596036254,0.0213920304532348
"chol",-0.0537223823167523,-0.159807038079632,-0.0743640264515581,-0.113207717527317,-0.0915294641263524,-0.0819783438422133,0.157916912421662,-0.0744003246851798,-0.0728633368697436,0.00545317998795363,-0.127015286138903,-0.0606202528907583,0.101522452914499,0.0186839525967013,0.077940630374714,0.863682690588006,0.845773288228433,0.365455927664909,0.137424518373678,0.0384957701318115,0.167926502355348,0.0451057841624961,-0.0169908031567644,0.00589092132893704,-0.0871164526515084
"ldl",-0.0476884230516823,-0.171256514836693,-0.0849476226208514,-0.111391016991592,-0.111564418095239,-0.0951454541080311,0.165233951866619,-0.00648691520860644,-0.00327878524715839,0.0459469695876794,-0.128577859108805,-0.0482636307228501,0.139802737115227,-0.00343050426820958,0.10363239166931,0.845773288228433,0.976977813578862,0.0446680981748785,0.0990852601094544,0.0212739654543413,0.164689278260245,0.0172701794073524,0.0245549028289913,0.0161675600228072,-0.0871541972569319
"hdl",0.148197927892849,-0.141469161461343,-0.0578708413406675,-0.0741709758157363,-0.100533949215963,-0.0431919834842234,0.141781064514318,-0.210457296224903,-0.221819028505698,-0.206835441281627,-0.25958298392805,-0.191491433544646,-0.0978069025741218,0.0780493708417677,-0.0759563201253781,0.365455927664909,0.0446680981748785,1.52210090461035,-0.571244535525878,0.0307304532379297,0.122603051608907,0.00392925685391317,-0.116762127134394,-0.0135329204796162,-0.218331066468501
"trig",-0.198712757820226,0.0968007186325629,0.0588066635612649,0.0219434007768178,0.111936728292858,0.0324176369165133,-0.0837813214365178,0.0131236726619762,0.0177782814938865,0.110771298474335,0.194589116310237,0.145929361677809,0.0807628885473099,-0.0198834059839278,0.0608001699749129,0.137424518373678,0.0990852601094544,-0.571244535525878,0.805389434856137,0.0464186699595926,0.000221220249445596,0.0983227936514819,0.0181270687497898,0.00659361999679608,0.191683101955009
"sys",-0.0651563836882299,0.00531973097842809,0.0258572329982564,0.0144449779074034,-0.0454877512433547,-0.0411362696761756,-0.0219958804397029,0.0260613077725564,0.0179190068539832,0.0248532704907945,0.0060702992743074,0.0611073475070882,0.0604536491926139,-0.0254791971790856,-0.00974775606546467,0.0384957701318115,0.0212739654543413,0.0307304532379297,0.0464186699595926,0.816642221594454,0.455591529014201,-0.0609719099415039,-0.00547177590167469,-0.00552614844327077,0.0478333610645038
"dias",-0.0365073195180727,-0.1141233714862,-0.0715012004385608,-0.0401017299426799,-0.150349330935625,-0.119714632695658,0.123199789961033,0.127059417428768,0.128822420870806,-0.00371946924677382,-0.113364577880243,0.0124298959718876,0.235618992382746,-0.00105547519373941,0.0404852789860878,0.167926502355348,0.164689278260245,0.122603051608907,0.000221220249445596,0.455591529014201,0.917081430389957,0.186372161104646,-0.0266470746509738,0.0455010002873324,-0.0344235783747255
"pulse",-0.0662004064319648,0.108023931651407,0.0220337983571606,-0.0145212430111344,0.123918006627404,0.0752456535209238,-0.116181096507563,-0.104364925614657,-0.107085374264391,0.166490503021323,0.114538751183865,0.107861799121045,-0.096994454209954,-0.0313147454396659,-0.0565616264715333,0.0451057841624961,0.0172701794073524,0.00392925685391317,0.0983227936514819,-0.0609719099415039,0.186372161104646,0.991270891255661,0.0932395867324317,-0.0551097127553905,0.145485653874437
"fib",-0.0399045301435766,0.114369963016841,0.0355657958009035,0.0144779392483371,0.108617052000453,0.0489160479561669,-0.0902253939492141,-0.0540779041663079,-0.059003876869337,0.45554826927061,0.0556997569866707,-0.00924807941947873,-0.0463263049606325,-0.0676737509892422,0.0362849118981314,-0.0169908031567644,0.0245549028289913,-0.116762127134394,0.0181270687497898,-0.00547177590167469,-0.0266470746509738,0.0932395867324317,0.612452769424355,0.0238678009933478,0.191475750979122
"igf1",0.0684857047383316,-0.0386993762691535,-0.0351232746274011,-0.00584244234321352,-0.0862683373833814,-0.0544003892257169,0.0773522717620497,0.150330638284242,0.147529257254349,-0.140087733721565,-0.0319935688996968,0.0175723752177243,0.200947278349457,0.0195038490989463,0.0117762596036254,0.00589092132893704,0.0161675600228072,-0.0135329204796162,0.00659361999679608,-0.00552614844327077,0.0455010002873324,-0.0551097127553905,0.0238678009933478,0.598076171048597,0.0238026210122945
"wbc",-0.0946153411563006,0.112975245284657,0.034029635527174,0.014163263014061,0.10077444496303,0.0559116145036977,-0.0996683894064425,0.0159917030242131,0.00583312080118552,0.253807709001762,0.183158568913854,0.0768668880080154,0.0623405344164917,-0.0553565858042569,0.0213920304532348,-0.0871164526515084,-0.0871541972569319,-0.218331066468501,0.191683101955009,0.0478333610645038,-0.0344235783747255,0.145485653874437,0.191475750979122,0.0238026210122945,0.998295015995842
